id,imdb_id,title,release_date,vote_average,vote_count
39891,tt0062885,The Devil Rides Out,1968-07-20,6.7,50.0
196750,tt2636124,Ghost in the Shell Arise - Border 1: Ghost Pain,2013-06-22,7.1,50.0
337874,tt4437216,Goat,2016-09-23,5.3,50.0
41586,tt0177876,K-911,1999-12-07,5.2,50.0
46878,tt0078350,The Swarm,1978-07-14,5.4,50.0
26030,tt0047892,Bob le Flambeur,1956-08-24,7.5,50.0
209350,tt2392326,Le Week-End,2013-10-04,6.4,50.0
31174,tt0114279,Richard III,1995-12-29,6.9,50.0
40171,tt1274293,Woochi : The Demon Slayer,2009-12-23,6.6,50.0
459950,tt5226512,Feed,2017-07-18,7.3,50.0
37777,tt0086850,Soap and Water,1983-10-27,6.7,50.0
669,tt0013427,Nanook of the North,1922-06-11,7.2,50.0
14145,tt0985025,Dark Floors,2008-02-06,4.6,50.0
13436,tt0883995,13 Beloved,2006-10-04,6.4,50.0
19042,tt0115509,All Dogs Go to Heaven 2,1996-03-29,5.0,50.0
4475,tt1134629,The Private Lives of Pippa Lee,2009-07-07,6.0,50.0
5203,tt0100934,Wild Orchid,1989-12-22,4.6,50.0
24395,tt0059274,The Hill,1965-06-22,7.6,50.0
13614,tt0879843,Katyn,2007-09-21,6.7,50.0
9973,tt0470982,Air Buddies,2006-12-12,5.5,50.0
261860,tt3539664,Dior and I,2015-03-27,7.3,50.0
407389,tt3894312,The Remains,2016-08-05,4.0,50.0
17465,tt0092272,Youngblood,1986-01-31,5.8,50.0
14801,tt0064177,Colossus: The Forbin Project,1970-04-08,7.1,50.0
15276,tt0302297,Barely Legal,2003-05-15,5.2,50.0
12404,tt1175506,Me and Orson Welles,2009-11-25,6.6,50.0
26517,tt0077914,Martin,1978-07-05,7.0,50.0
14771,tt0392878,The Onion Movie,2008-05-31,6.1,50.0
89584,tt1783232,Conquest 1453,2012-02-16,6.4,50.0
24655,tt0075809,The Car,1977-05-12,6.2,50.0
283698,tt3344922,Hungry Hearts,2015-01-15,6.6,50.0
5842,tt0275773,Versus,2000-10-23,6.0,50.0
14660,tt0473267,Solstice,2008-01-01,5.5,50.0
128876,tt1992258,Tower Block,2012-09-19,5.7,50.0
4780,tt0074991,Obsession,1976-08-01,6.5,50.0
10855,tt0341495,Naked Weapon,2002-11-15,5.8,50.0
361777,tt1713440,Smoke & Mirrors,2016-09-23,6.7,50.0
15647,tt0264761,Kissing Jessica Stein,2001-04-21,5.9,50.0
25748,tt0106557,Children of the Corn II: The Final Sacrifice,1993-01-29,4.5,50.0
383785,tt4217392,Kung Fu Yoga,2017-01-27,5.9,50.0
25749,tt0109415,Children of the Corn III: Urban Harvest,1995-09-12,4.7,50.0
32389,tt1563725,Logorama,2009-01-01,7.2,50.0
14729,tt0081071,The Long Riders,1980-05-12,6.6,50.0
13942,tt0818165,The Alphabet Killer,2008-11-07,5.2,50.0
298721,tt2818654,Cemetery of Splendour,2015-09-02,4.4,50.0
95755,tt1272886,Small Apartments,2012-03-10,5.7,50.0
12663,tt0098180,Red Scorpion,1988-12-24,4.9,50.0
420714,tt5491994,Planet Earth II,2016-11-06,9.5,50.0
10179,tt0087451,The Ice Pirates,1984-03-16,5.7,50.0
29339,tt0309912,Nicholas Nickleby,2002-12-27,6.8,50.0
305638,tt3022458,The Shamer's Daughter,2015-03-26,5.5,50.0
358895,tt4630444,Being Charlie,2015-09-14,6.4,50.0
70196,tt1653700,The Veteran,2011-04-29,5.8,50.0
231001,tt2900624,All Hallows' Eve,2013-10-29,4.8,50.0
21131,tt0382734,Harvie Krumpet,2003-10-23,7.0,50.0
21489,tt0071935,The Odessa File,1974-10-17,6.7,50.0
18885,tt0109015,3 Ninjas Kick Back,1994-05-06,4.6,50.0
11706,tt0049934,War and Peace,1956-08-21,6.8,50.0
14054,tt0453548,Snow Angels,2008-03-07,6.3,50.0
431937,tt6095616,Mr & Mme Adelman,2017-03-08,7.7,50.0
17645,tt0037865,Leave Her to Heaven,1945-12-19,7.0,50.0
33583,tt0065622,The Decameron,1971-01-01,6.9,50.0
13557,tt0435653,The Gravedancers,2005-11-03,5.7,50.0
371759,tt4701546,Doctor Who: The Husbands of River Song,2015-12-25,7.8,50.0
59145,tt1793239,The Assault,2010-11-12,6.4,50.0
32536,tt0234588,Rejected,2000-07-25,7.5,50.0
14549,tt1020055,Night Train,2009-04-15,5.4,50.0
12622,tt0098360,Violent Cop,1989-08-12,7.1,50.0
16980,tt0120728,The Last Days of Disco,1998-05-29,6.8,50.0
8937,tt0938341,Tokyo Sonata,2008-09-27,6.9,50.0
24739,tt0097889,Miracle Mile,1989-05-19,7.2,50.0
31516,tt0041716,On the Town,1949-12-08,6.9,50.0
14843,tt0829297,Ten Inch Hero,2007-04-25,6.7,50.0
381028,tt5116410,Tower,2016-03-13,8.1,50.0
74135,tt1525836,Gantz: Perfect Answer,2011-04-23,6.6,50.0
2168,tt0472582,2:37,2006-05-26,6.7,50.0
383535,tt3096858,They're Watching,2016-03-25,5.5,50.0
37606,tt0098575,Valmont,1989-11-17,6.7,50.0
25318,tt0092978,Escape from Sobibor,1987-04-12,6.7,50.0
17108,tt0848538,Kung Fu Dunk,2008-02-07,5.0,50.0
43434,tt1321865,Carlos,2010-05-19,6.7,50.0
11516,tt0301727,Winged Migration,2001-12-12,7.1,50.0
214083,tt1638364,The Armstrong Lie,2013-09-08,6.9,50.0
9260,tt0271259,Welcome to Collinwood,2002-05-24,6.2,50.0
2357,tt0499603,10 Items or Less,2006-09-11,6.6,50.0
16727,tt0433416,The Namesake,2006-09-02,6.8,50.0
11385,tt0056059,Hatari!,1962-06-19,6.2,50.0
11681,tt0072012,Two Missionaries,1974-12-21,6.0,50.0
71883,tt1483797,Redline,2009-08-14,7.3,50.0
29979,tt0339147,Highwaymen,2004-02-13,5.8,50.0
262958,tt3110960,Jimmy's Hall,2014-05-30,6.5,50.0
41659,tt0107630,My Life,1993-11-12,6.2,50.0
31102,tt0054195,Pollyanna,1960-05-19,6.9,50.0
19884,tt0060277,The Sword of Doom,1966-02-25,7.6,49.0
33196,tt1153040,Tidal Wave,2009-06-06,6.4,49.0
384664,tt4911940,Goodbye Berlin,2016-09-15,7.3,49.0
1563,tt0084628,Sunless,1983-02-15,7.7,49.0
138122,tt2172071,Student of the Year,2012-10-19,6.2,49.0
19673,tt0088083,Sexmission,1984-05-13,7.4,49.0
18550,tt0116320,Fled,1996-07-19,5.2,49.0
314389,tt3848892,Baby,2015-01-23,6.4,49.0
7182,tt0428251,Venom,2005-09-16,4.7,49.0
11366,tt0244870,Spiral,2000-02-11,6.0,49.0
12491,tt0054599,Accattone,1961-08-31,7.8,49.0
9674,tt0235712,Ringu 0,2000-01-22,5.8,49.0
335053,tt4412362,My Big Night,2015-10-23,5.2,49.0
30689,tt0066735,Four Flies on Grey Velvet,1971-12-17,6.2,49.0
14126,tt0449471,Catacombs,2007-06-01,4.5,49.0
98568,tt1631707,Enter Nowhere,2011-10-22,6.5,49.0
9773,tt0466664,Alien Autopsy,2006-04-07,5.8,49.0
48784,tt0060984,Six Men Getting Sick,1967-01-01,6.0,49.0
16295,tt0113305,Higher Learning,1995-01-11,6.4,49.0
11490,tt0456396,The Child,2005-07-10,7.0,49.0
17962,tt0165078,After Life,1998-09-11,7.3,49.0
277154,tt2544766,Admiral,2015-01-29,6.4,49.0
329540,tt3528666,The Marine 4: Moving Target,2015-04-10,5.8,49.0
395883,tt4073890,Andron,2015-11-08,3.9,49.0
701,tt0014341,Our Hospitality,1923-11-19,7.7,49.0
12232,tt0033152,The Thief of Bagdad,1940-12-25,7.5,49.0
235704,tt3144098,Commitment,2013-11-05,7.2,49.0
20558,tt0480461,Scooby-Doo! in Where's My Mummy?,2005-11-24,6.4,49.0
14968,tt0475783,Welcome to Dongmakgol,2005-08-04,7.7,49.0
831,tt0047577,This Island Earth,1955-06-01,5.6,49.0
286875,tt3328716,Paper Planes,2014-09-07,6.0,49.0
31150,tt0095379,Intruder,1989-01-27,6.2,49.0
33521,tt0079073,Dracula,1979-07-20,6.4,49.0
47979,tt1611211,Vincent Wants to Sea,2010-04-21,7.0,49.0
14527,tt0356614,Foolproof,2003-10-03,6.3,49.0
21449,tt0061177,"What's Up, Tiger Lily?",1966-11-02,5.6,49.0
19490,tt0039190,The Bishop's Wife,1947-12-09,6.9,49.0
26333,tt0108451,Untamed Heart,1993-02-12,6.5,49.0
63727,tt1322306,Exorcismus,2010-12-29,5.3,49.0
10863,tt0082351,Eye of the Needle,1981-07-24,6.4,49.0
376233,tt3917210,"Life, Animated",2016-03-03,7.9,49.0
57447,tt0074287,The House with Laughing Windows,1976-08-16,6.9,49.0
35119,tt0094924,A Cry in the Dark,1988-11-11,6.4,49.0
352173,tt4430212,Drishyam,2015-07-31,7.5,49.0
14117,tt0045591,Calamity Jane,1953-11-04,6.8,49.0
26149,tt0166943,Music of the Heart,1999-10-29,6.3,49.0
84281,tt2063666,Hello I Must Be Going,2012-09-07,5.7,49.0
8340,tt0424227,Turtles Can Fly,2005-01-07,7.2,49.0
15192,tt0252480,The Grey Zone,2001-09-13,6.3,49.0
14711,tt1265998,Afro Samurai: Resurrection,2009-01-25,6.7,49.0
309425,tt4056738,Do You Believe?,2015-03-20,6.7,49.0
59387,tt0289408,The Powerpuff Girls Movie,2002-07-03,5.6,49.0
40819,tt1144539,Best Worst Movie,2009-01-01,7.4,49.0
84333,tt1965065,Save the Date,2012-12-14,6.1,49.0
72914,tt1227378,"Fat, Sick & Nearly Dead",2010-04-16,7.1,49.0
136278,tt2078552,Blood,2012-10-09,6.0,49.0
314065,tt3484800,Altar,2014-12-27,4.7,49.0
10180,tt0236027,Flickering Lights,2000-11-03,7.1,49.0
252511,tt3204392,The Kingdom of Dreams and Madness,2013-11-16,7.7,49.0
11928,tt0964185,Tetro,2009-06-11,6.7,49.0
32685,tt0101821,Ernest Scared Stupid,1991-10-11,5.9,49.0
395763,tt5598110,In the Shadow of Iris,2016-11-16,6.0,49.0
29452,tt0061065,The Face of Another,1966-07-15,7.6,49.0
11401,tt0387412,Metallica: Some Kind of Monster,2004-01-21,6.7,49.0
32600,tt0016332,Seven Chances,1925-03-11,7.3,49.0
4918,tt0093044,The Fourth Protocol,1987-08-28,6.1,49.0
114155,tt1605798,Effie Gray,2014-03-08,6.2,49.0
12530,tt0068240,Avanti!,1972-12-17,6.8,49.0
17709,tt0160236,Dudley Do-Right,1999-08-27,3.8,49.0
333596,tt4183692,Woodlawn,2015-10-15,6.8,49.0
12598,tt0067274,Jo,1971-08-31,7.1,49.0
15120,tt0086325,Smokey and the Bandit Part 3,1983-08-12,4.4,49.0
323929,tt4266638,Krisha,2016-03-18,6.5,49.0
12310,tt0073012,The Four Musketeers,1974-10-31,6.4,49.0
28569,tt0055471,Splendor in the Grass,1961-10-10,7.1,49.0
10381,tt0134033,Plunkett & MacLeane,1999-01-22,6.1,49.0
9033,tt0118643,The Prophecy II,1998-01-20,5.9,49.0
44425,tt1620719,Dabangg,2010-09-09,5.9,49.0
38765,tt0065547,Chisum,1970-07-23,6.7,49.0
4952,tt0053172,Pillow Talk,1959-10-07,6.8,49.0
16083,tt0432289,First Snow,2006-05-05,6.3,49.0
11404,tt0446687,Driving Lessons,2006-04-30,6.3,49.0
14557,tt0118301,Dead Man on Campus,1998-08-21,5.6,49.0
37034,tt1425257,True Legend,2010-02-09,6.2,49.0
283317,tt3538766,Messi,2014-09-06,7.7,49.0
16072,tt0279111,Gods and Generals,2003-02-21,6.1,49.0
333377,tt3270538,Requiem for the American Dream,2015-04-18,7.7,49.0
1963,tt0456470,The Bow,2005-05-12,6.7,49.0
87587,tt1691154,The Pill,2011-12-16,5.6,49.0
11112,tt0115580,The Associate,1996-10-25,6.2,49.0
22267,tt0134154,Ride with the Devil,1999-11-24,6.6,49.0
8854,tt0120207,Steel,1997-08-15,4.2,49.0
12772,tt0104695,Leap of Faith,1992-12-18,5.1,49.0
25678,tt0092548,American Ninja 2: The Confrontation,1987-05-01,4.9,49.0
120292,tt1935065,Not Suitable For Children,2012-07-12,5.3,49.0
14000,tt0497323,Anamorph,2007-09-21,5.0,49.0
15363,tt0437777,Something New,2006-01-29,6.2,49.0
289891,tt3270108,Jackie & Ryan,2014-09-01,5.5,49.0
10886,tt0494271,The Unknown Woman,2006-10-09,7.1,49.0
8986,tt0110516,Milk Money,1994-08-31,5.6,49.0
11414,tt0051525,The Defiant Ones,1958-08-14,6.9,49.0
24679,tt0094747,Bird,1988-07-01,6.6,49.0
16969,tt0087062,City Heat,1984-12-05,5.1,49.0
259943,tt3125472,Coming Home,2014-05-16,6.9,49.0
31608,tt0098471,Three Fugitives,1989-01-27,6.0,49.0
14347,tt0086973,Blame It on Rio,1984-02-17,5.9,49.0
91342,tt2197823,Barbie in A Mermaid Tale 2,2012-02-23,6.0,49.0
78854,tt1821597,Scialla!,2011-11-18,6.3,49.0
15556,tt0132512,At First Sight,1999-01-15,5.9,49.0
279144,tt2753778,"The Death of ""Superman Lives"": What Happened?",2015-05-01,6.7,49.0
9956,tt0118768,The Brave,1997-07-30,5.7,49.0
50497,tt1743993,When the Lights Went Out,2012-01-31,5.8,49.0
505,tt0097626,Johnny Handsome,1989-09-12,6.1,49.0
19197,tt1129428,Mum & Dad,2008-08-22,6.3,49.0
56272,tt1340773,Elektra Luxx,2010-03-14,4.7,49.0
14062,tt0259822,.45,2006-11-30,5.2,49.0
14033,tt0218619,Soul Survivors,2001-09-06,4.4,49.0
825,tt0145734,Playing by Heart,1998-12-30,6.6,49.0
20006,tt0098097,Pink Cadillac,1989-05-26,5.3,49.0
22998,tt0086450,To Be or Not to Be,1983-12-16,7.0,49.0
2760,tt0017075,The Lodger: A Story of the London Fog,1927-02-14,7.2,49.0
10597,tt0205177,Kevin & Perry Go Large,2000-04-20,5.6,49.0
37828,tt1640680,Armadillo,2010-05-27,7.0,48.0
1680,tt0056142,King Kong vs. Godzilla,1962-08-11,6.0,48.0
24012,tt0050861,The Prince and the Showgirl,1957-06-13,6.3,48.0
14863,tt1137996,Anaconda 3: Offspring,2008-01-01,4.0,48.0
10697,tt0216787,The Taste of Others,2000-03-01,6.6,48.0
13489,tt1031254,Lost Boys: The Tribe,2008-07-29,4.6,48.0
11494,tt0465670,Wilderness,2006-08-11,6.3,48.0
27318,tt0116671,Jack Frost,1997-11-18,5.3,48.0
33667,tt0039416,Gentleman's Agreement,1947-11-11,6.8,48.0
14864,tt0099797,The Hot Spot,1990-10-12,6.4,48.0
48197,tt0075342,The Town That Dreaded Sundown,1976-09-26,6.1,48.0
11651,tt0428646,Hui Buh,2006-07-20,5.0,48.0
6524,tt0102303,Life Stinks,1991-07-26,5.5,48.0
119193,tt1934205,What the Day Owes the Night,2012-09-12,7.4,48.0
9054,tt0119214,Gone Fishin',1997-05-30,4.7,48.0
23919,tt0089826,Porky's 3: Revenge,1985-03-22,5.0,48.0
24163,tt0096461,As Tears Go By,1988-06-09,6.9,48.0
42987,tt0057490,The Servant,1963-11-01,7.3,48.0
59189,tt0070531,Phase IV,1974-09-01,5.9,48.0
13005,tt0081748,Where the Buffalo Roam,1980-04-25,6.1,48.0
36218,tt0420076,Pokémon: Jirachi Wish Maker,2003-07-19,5.7,48.0
338544,tt4572820,For the Love of Spock,2016-09-09,7.8,48.0
8996,tt0099776,Europa Europa,1990-01-01,7.3,48.0
14675,tt0028597,The Awful Truth,1937-01-01,7.2,48.0
23383,tt0040416,Hamlet,1948-03-25,7.1,48.0
21948,tt0076637,Rolling Thunder,1977-10-14,6.7,48.0
25649,tt0307213,Bad Guy,2002-01-11,7.0,48.0
47909,tt1287878,Poetry,2010-05-13,6.9,48.0
195,tt0023622,Trouble in Paradise,1932-10-21,7.3,48.0
12715,tt0091055,Firewalker,1986-11-21,5.0,48.0
14815,tt0073906,The Wind and the Lion,1975-10-26,6.7,48.0
381353,tt4447076,Rosalie Blum,2016-03-23,6.5,48.0
14629,tt0206420,Woman on Top,2000-09-22,5.5,48.0
26603,tt0096380,Vice Versa,1988-02-25,5.6,48.0
78182,tt1925421,Elena,2011-05-21,7.0,48.0
1376,tt0313670,Sweet Sixteen,2002-05-21,6.5,48.0
51072,tt1529569,Beautiful Lies,2010-12-08,5.8,48.0
53210,tt0045708,Duck Amuck,1953-02-28,8.3,48.0
191421,tt2765340,So Young,2013-04-25,6.1,48.0
195276,tt2969522,Montage,2013-05-16,7.2,48.0
11458,tt0274711,People I Know,2002-11-21,5.5,48.0
14805,tt0211938,Bait,2000-09-14,6.1,48.0
137409,tt2186715,Cold War,2012-11-08,6.4,48.0
86820,tt1707391,4:44 Last Day on Earth,2011-09-07,4.4,48.0
8075,tt0062480,Weekend,1967-12-29,7.2,48.0
230896,tt3221698,Iron Man & Hulk: Heroes United,2013-12-03,5.4,48.0
360203,tt3593046,Lost in the Sun,2015-11-05,5.8,48.0
13818,tt0091188,Heartburn,1986-07-25,5.9,48.0
23330,tt0065446,The Ballad of Cable Hogue,1970-05-13,6.9,48.0
11424,tt0049314,High Society,1956-07-17,7.2,48.0
21849,tt0050371,A Face in the Crowd,1957-10-17,7.4,48.0
8056,tt0170705,Train of Life,1998-09-16,7.4,48.0
17618,tt1228933,Laid to Rest,2009-04-02,5.2,48.0
32037,tt0074292,The Cassandra Crossing,1976-12-18,6.3,48.0
141733,tt2072933,Cottage Country,2013-03-13,5.0,48.0
13428,tt0145547,Two Hands,1999-07-29,6.4,48.0
345468,tt4255110,Contracted: Phase II,2015-07-05,5.3,48.0
75861,tt1850418,To Write Love on Her Arms,2015-03-13,6.8,48.0
417830,tt6003368,Diary of a Wimpy Kid: The Long Haul,2017-05-19,6.1,48.0
323694,tt2885628,Nina Forever,2015-03-14,5.5,48.0
78478,tt1726889,You Don't Choose Your Family,2011-11-09,5.8,48.0
32669,tt0100828,The Two Jakes,1990-08-10,6.2,48.0
16985,tt1015999,Legally Blondes,2009-04-28,4.4,48.0
14688,tt1193088,Change of Plans,2009-02-18,4.9,48.0
12129,tt0080861,Herbie Goes Bananas,1980-06-25,5.3,48.0
14745,tt1045655,The Haunting of Molly Hartley,2008-10-31,4.3,48.0
319076,tt4145178,Listen to Me Marlon,2015-07-29,7.1,48.0
19086,tt0099399,Delta Force 2: The Colombian Connection,1990-08-24,5.3,48.0
6022,tt0765447,Evening,2007-06-09,5.7,48.0
16146,tt0138703,Phantasm IV: Oblivion,1998-07-31,4.9,48.0
20850,tt0071650,Ilsa: She Wolf of the SS,1975-10-01,5.1,48.0
291865,tt4030442,From the Dark,2014-04-14,5.5,48.0
13058,tt1126596,Adulthood,2008-06-16,6.0,48.0
9585,tt0102555,Not Without My Daughter,1991-01-11,6.2,48.0
11889,tt0280778,Iris,2001-12-14,6.2,48.0
55960,tt0049866,"Toto, Peppino, and the Hussy",1956-08-14,8.3,48.0
71325,tt1859522,With Every Heartbeat,2011-07-29,6.8,48.0
82618,tt1817676,Girl in Progress,2012-05-11,5.3,48.0
35221,tt1381505,Father of Invention,2010-02-14,5.2,48.0
23509,tt1082007,Italians,2009-01-01,5.3,48.0
3591,tt0060782,One Million Years B.C.,1966-12-01,5.8,48.0
139374,tt2342207,Bullit & Ripper,2012-12-02,5.6,48.0
41823,tt0100168,Mo' Better Blues,1990-08-03,6.3,48.0
51786,tt0389074,Kim Possible: A Sitch in Time,2004-10-21,6.3,48.0
4772,tt0060268,Cul-de-sac,1966-02-01,6.9,48.0
79070,tt1683921,Sleepless Night,2011-11-14,6.0,48.0
37768,tt0083680,Borotalco,1982-01-22,6.5,48.0
23518,tt0058576,Seven Days in May,1964-02-12,6.9,48.0
13073,tt0362004,Palindromes,2004-09-03,6.5,48.0
27088,tt0084234,The Last American Virgin,1982-06-26,6.4,48.0
6058,tt0120786,The Patriot,1998-07-10,4.2,48.0
44899,tt0365043,The Challenge,2003-01-24,5.8,48.0
13713,tt0477988,Jean-Philippe,2006-04-05,5.4,48.0
12795,tt0443431,Another Gay Movie,2006-04-28,5.2,48.0
1834,tt0037101,"Murder, My Sweet",1944-12-09,7.2,48.0
297806,tt1490785,I Saw the Light,2016-02-05,5.9,48.0
77067,tt1273207,DeadHeads,2011-04-29,5.0,48.0
13771,tt0489327,Venus,2006-09-02,6.5,48.0
295592,tt3660770,Monkey Kingdom,2015-04-17,6.4,48.0
21183,tt0113089,Fluke,1995-06-02,6.6,48.0
10856,tt0220580,Intacto,2001-11-06,6.7,48.0
18305,tt0094357,A Better Tomorrow II,1987-12-17,7.0,48.0
25218,tt0810945,Live!,2007-01-01,5.7,48.0
375794,tt5259966,No manches Frida,2016-09-02,7.4,48.0
14171,tt0763840,Home of the Brave,2006-12-15,5.5,48.0
1944,tt0348593,The Door in the Floor,2004-07-18,6.0,48.0
8981,tt0377752,Dear Frankie,2004-05-18,7.1,48.0
13991,tt0844671,College,2008-08-28,4.8,48.0
9382,tt0112571,Boys on the Side,1995-02-03,6.3,48.0
29343,tt0080904,Humanoids from the Deep,1980-05-01,5.9,48.0
72334,tt1222815,Chimpanzee,2012-04-20,6.5,48.0
26973,tt0078111,Pretty Baby,1978-04-05,6.2,48.0
13539,tt0195778,Here On Earth,2000-03-23,5.4,48.0
9063,tt0087280,The Element of Crime,1984-05-18,6.7,47.0
15136,tt0300620,So Close,2002-08-22,6.4,47.0
92395,tt1640218,Evidence,2011-02-28,5.1,47.0
19120,tt0059229,Juliet of the Spirits,1965-10-22,7.4,47.0
360249,tt4738360,The Last King,2016-02-12,5.2,47.0
168676,tt2555426,Company of Heroes,2013-02-25,5.4,47.0
30346,tt0037549,The Body Snatcher,1945-05-25,6.8,47.0
11413,tt0362590,Employee of the Month,2004-01-17,6.1,47.0
14154,tt0865957,War Games: The Dead Code,2008-07-29,5.1,47.0
11839,tt0049096,The Court Jester,1955-12-24,7.7,47.0
16442,tt0034167,Sergeant York,1941-07-02,7.1,47.0
19963,tt0115658,Bernie,1996-11-27,7.2,47.0
32740,tt0432637,Krrish,2006-06-23,5.5,47.0
29859,tt0072608,The Adventure of Sherlock Holmes' Smarter Brother,1975-01-01,6.1,47.0
305455,tt3532850,Santa Claus,2014-12-04,6.6,47.0
274504,tt1735907,The Adderall Diaries,2016-04-15,5.1,47.0
20441,tt1299653,The Messengers 2: The Scarecrow,2009-07-21,5.1,47.0
224815,tt2881698,Skinwalker Ranch,2013-10-30,5.0,47.0
26386,tt0095107,Ernest Saves Christmas,1988-11-11,4.9,47.0
26593,tt0066301,Rio Lobo,1970-12-18,6.2,47.0
25189,tt0117057,The Mirror Has Two Faces,1996-11-15,6.5,47.0
119360,tt1801061,Me and You,2012-09-18,6.2,47.0
13698,tt0091159,Gung Ho,1986-03-13,6.2,47.0
373473,tt4919484,Little Men,2016-08-05,6.7,47.0
85836,tt1728196,Hara-Kiri: Death of a Samurai,2011-10-15,7.2,47.0
12661,tt0108442,Undercover Blues,1993-09-10,6.2,47.0
15258,tt0436078,The Aristocrats,2005-01-01,6.0,47.0
103758,tt1846487,Reality,2012-05-04,6.7,47.0
9911,tt0758771,Outlaw,2007-03-09,5.2,47.0
216580,tt2378453,Savaged,2014-08-06,5.7,47.0
10619,tt0108592,Once Upon a Time in China III,1993-01-01,6.7,47.0
7096,tt0130414,Merlin,1998-04-26,6.0,47.0
17774,tt0298296,Derailed,2002-05-19,3.9,47.0
223954,tt2382422,Jacky in the Kingdom of Women,2014-01-29,5.5,47.0
97989,tt2190367,Neighboring Sounds,2012-02-01,6.4,47.0
10609,tt0352520,The Life and Death of Peter Sellers,2004-05-21,6.6,47.0
36251,tt0217074,Switching Goals,1999-12-12,5.0,47.0
48714,tt0061402,The Big Shave,1968-01-01,6.9,47.0
14698,tt0053318,"Suddenly, Last Summer",1959-12-22,7.0,47.0
153795,tt2024506,Straight A's,2013-01-16,5.2,47.0
77000,tt1753476,Bar Sport,2011-10-21,4.7,47.0
49706,tt1407972,Dream Home,2010-04-25,6.5,47.0
282983,tt3089326,Magical Girl,2014-09-07,7.6,47.0
333667,tt2822672,Rock Dog,2016-07-08,5.8,47.0
14655,tt1111948,Soul Men,2008-11-07,6.3,47.0
13787,tt0144715,Holy Smoke!,1999-09-04,5.3,47.0
47943,tt0216800,"Harry, He's Here To Help",2000-08-15,6.7,47.0
27367,tt0035093,Mrs. Miniver,1942-06-04,6.7,47.0
106717,tt2332831,The Last Will and Testament of Rosalind Leigh,2012-11-09,5.0,47.0
230158,tt2836450,Aziz Ansari: Buried Alive,2013-11-01,7.4,47.0
27590,tt0089222,Gotcha!,1985-05-03,6.1,47.0
20411,tt0783598,Until Death,2007-01-19,4.9,47.0
29740,tt0023042,I Am a Fugitive from a Chain Gang,1932-11-19,7.4,47.0
380111,tt5653294,Flight Crew,2016-04-21,6.8,47.0
31139,tt0076727,Office Romance,1977-10-26,8.1,47.0
397717,tt5477566,Barry,2016-09-10,5.1,47.0
30250,tt1127877,Cold Souls,2009-08-07,6.1,47.0
13936,tt0048445,Oklahoma!,1955-10-10,6.3,47.0
59117,tt1417108,Torrente 4: Lethal crisis,2011-03-11,5.6,47.0
5765,tt0104627,Knight Moves,1992-01-14,5.7,47.0
24128,tt0088178,Stop Making Sense,1984-11-16,8.7,47.0
146631,tt2040578,U.F.O.,2012-12-14,3.1,47.0
409421,tt6574146,Blame!,2017-05-20,6.7,47.0
242454,tt3404158,The Suspect,2013-12-24,6.9,47.0
13671,tt0056262,The Music Man,1962-06-19,6.7,47.0
326665,tt4530184,Aziz Ansari: Live at Madison Square Garden,2015-03-06,7.0,47.0
285841,tt3754976,Elephant Song,2014-09-04,7.4,47.0
20325,tt0028333,Swing Time,1936-08-27,7.1,47.0
164372,tt2243621,The Snow Queen,2012-10-11,5.1,47.0
12484,tt0245120,The Forsaken,2001-04-27,4.9,47.0
38223,tt0116493,Harriet the Spy,1996-07-10,5.7,47.0
24559,tt0069280,Slaughterhouse-Five,1972-03-15,6.3,47.0
61901,tt1374990,The Prodigies,2011-06-07,5.6,47.0
38970,tt0323807,"Remember Me, My Love",2003-02-11,5.8,47.0
10842,tt0492784,Strange Circus,2005-12-24,7.1,47.0
20309,tt0239949,Say It Isn't So,2001-03-12,4.8,47.0
2165,tt0280870,Liberty Stands Still,2002-01-18,5.6,47.0
11483,tt0091757,Pirates,1986-05-08,6.2,47.0
195544,tt2473532,Crazy Me,2013-01-24,5.9,47.0
21028,tt0079579,Moscow Does Not Believe in Tears,1980-02-11,7.9,47.0
63287,tt1014806,The Poker House,2008-06-20,6.1,47.0
16184,tt0304262,The Happiness of the Katakuris,2001-10-31,7.3,47.0
373476,tt4230700,Complete Unknown,2016-08-26,4.9,47.0
199818,tt2236054,Mystery Road,2013-06-05,5.9,47.0
43648,tt0103991,The Comics 2,1991-10-19,5.5,47.0
135812,tt1852770,Dracula 3D,2012-11-09,3.4,47.0
14903,tt0119918,Pooh's Grand Adventure: The Search for Christopher Robin,1997-08-05,6.3,47.0
330770,tt4291590,Evolution,2015-09-14,6.4,47.0
18899,tt1329454,Vengeance,2009-05-20,6.1,47.0
15582,tt0094118,Teen Wolf Too,1987-11-20,3.8,47.0
185789,tt1619856,Mulholland Dr.,1999-01-01,7.3,47.0
8291,tt0107840,Poetic Justice,1993-07-23,6.9,47.0
43832,tt0031762,Only Angels Have Wings,1939-05-15,7.0,47.0
70338,tt1696192,"A Fairly Odd Movie: Grow Up, Timmy Turner!",2011-07-09,4.7,47.0
8414,tt0480269,Interview,2007-01-20,6.4,47.0
407531,tt4998772,Bedeviled,2017-06-28,4.9,47.0
24137,tt0122541,An Ideal Husband,1999-04-15,6.3,47.0
6020,tt0279781,Sorority Boys,2002-03-22,4.6,47.0
7797,tt0481797,Youth Without Youth,2007-10-26,6.5,47.0
31000,tt0106266,Amos & Andrew,1993-03-05,5.0,47.0
